9782	5	2	-999	1	8
9783	-999	4	-999	1	6
9784	-999	1	4	1	2
9785	-999	2	-999	1	4
9786	-999	5	-999	1	8
9787	5	4	1	1	6
9788	-999	1	9	1	4
9789	-999	4	-999	1	5
9790	-999	1	-999	1	7
9791	8	2	-999	1	6
9792	1	1	3	-999	2
9793	4	1	7	-999	2
9794	3	2	5	1	6
9795	-999	1	2	1	4
9796	2	1	5	1	4
9797	-999	2	4	1	3
9798	-999	2	6	1	3
9799	-999	2	8	1	3
9800	-999	2	3	1	3
9801	1	2	-999	1	4
9802	6	1	3	1	3
9803	-999	1	9	1	3
9804	-999	1	-999	1	3
9805	7	-999	9	-999	-999
9806	-999	1	5	1	4
9807	-999	1	6	1	2
9808	5	2	9	1	6
9809	-999	4	5	1	5
9810	1	-999	9	1	-999
9811	1	2	4	1	5
9812	-999	2	-999	1	5
9813	5	2	3	1	8
9814	1	1	4	1	2
9815	1	2	4	-999	5
9816	8	1	-999	1	4
9817	1	-999	6	-999	-999
9818	-999	1	4	1	3
9819	1	1	4	1	2
9820	1	2	-999	1	5
9821	-999	2	4	1	5
9822	1	2	4	-999	5
9823	-999	2	-999	1	5
9824	-999	2	5	1	4
9825	-999	2	2	1	6
9826	-999	1	8	1	4
9827	1	2	4	-999	5
9828	-999	1	9	1	3
9829	5	2	-999	1	8
9830	-999	2	-999	1	6
9831	1	2	2	1	4
9832	1	1	-999	1	2
9833	7	2	4	-999	5
9834	1	-999	2	1	-999
9835	-999	1	-999	1	2
9836	1	2	4	1	6
9837	1	2	2	1	7
9838	9	2	-999	1	7
9839	2	2	5	1	3
9840	-999	1	4	1	4
9841	-999	2	2	1	6
9842	1	2	3	1	4
9843	-999	5	2	1	5
9844	1	2	1	1	3
9845	7	1	-9	1	3
9846	1	2	9	1	4
9847	6	1	-9	0	7
9848	5	5	-999	1	8
9849	-999	1	7	1	2
9850	-999	2	-999	1	6
9851	-999	2	-999	1	4
9852	-999	4	-999	1	6
9853	7	2	7	1	3
9854	4	1	7	0	2
9855	-999	4	-999	1	4
9856	4	1	9	0	2
9857	7	2	2	1	3
9858	-999	2	-999	1	5
9859	-999	2	6	1	3
9860	-999	5	9	1	5
9861	-999	2	-999	1	4
9862	-999	4	2	1	4
9863	-999	1	3	1	2
9864	-999	1	3	1	3
9865	-999	2	1	1	5
9866	1	-999	2	1	-999
9867	3	2	-999	1	3
9868	1	2	-999	1	4
9869	1	2	5	1	4
9870	1	1	7	-999	2
9871	-999	1	5	1	2
9872	7	2	-999	1	6
9873	1	4	-999	1	6
9874	1	2	-999	1	4
9875	-999	1	1	1	3
9876	-999	2	-999	1	7
9877	-999	1	-999	1	3
9878	-999	4	9	1	5
9879	-999	2	9	1	6
9880	4	1	8	0	2
9881	-999	5	-999	1	8
9882	-999	1	5	1	3
9883	7	3	-999	1	4
9884	-999	2	1	1	5
9885	5	1	-999	1	6
9886	1	-999	9	1	-999
9887	1	1	9	1	2
9888	-999	1	-999	1	2
9889	-999	1	2	1	3
9890	5	-999	5	1	-999
9891	-999	2	-999	1	5
9892	-999	2	-999	1	4
9893	5	2	7	1	7
9894	-999	1	5	1	5
9895	5	5	8	1	8
9896	1	4	-999	1	5
9897	5	5	7	1	8
9898	1	1	-999	1	4
9899	-999	5	-999	1	7
9900	-999	2	-999	1	4
9901	-999	2	3	1	4
9902	-999	5	-999	1	8
9903	2	-999	5	-999	-999
9904	5	2	-999	1	8
9905	-999	1	-999	1	4
9906	1	4	-999	1	5
9907	1	-999	4	1	-999
9908	6	1	-9	0	2
9909	-999	2	1	1	6
9910	-999	2	-999	1	7
9911	-999	2	8	1	7
9912	1	2	2	-999	4
9913	6	1	-9	0	2
9914	-999	5	4	1	8
9915	-999	1	2	1	2
9916	-999	2	-999	1	4
9917	5	-999	7	1	-999
9918	2	4	8	1	6
9919	5	2	-999	1	7
9920	-999	1	2	1	3
9921	-999	1	5	1	4
9922	5	2	-999	1	7
9923	-999	2	-999	1	6
9924	-999	2	8	1	7
9925	-999	2	-9	1	3
9926	4	1	7	-999	2
9927	-999	2	8	1	8
9928	1	2	-999	1	5
9929	-999	1	-999	1	6
9930	5	5	-999	1	7
9931	8	1	9	1	3
9932	-999	2	4	1	3
9933	-999	2	-999	1	7
9934	-999	2	8	1	6
9935	7	2	-999	1	6
9936	-999	1	-9	1	2
9937	-999	2	-999	1	3
9938	-999	2	7	1	3
9939	-999	2	-999	1	4
9940	-999	3	9	1	6
9941	-999	3	-999	1	6
9942	1	3	9	1	6
9943	1	2	6	1	4
9944	-999	4	4	1	3
9945	3	2	-9	1	3
9946	5	2	8	1	7
9947	9	1	4	1	2
9948	6	1	7	0	2
9949	5	2	8	1	7
9950	6	1	-9	-999	2
9951	5	2	5	1	7
9952	6	1	-999	0	2
9953	3	1	2	1	4
9954	1	1	9	1	6
9955	1	4	6	-999	4
9956	-999	2	9	1	3
9957	1	1	9	1	2
9958	-999	4	-999	1	5
9959	1	2	8	1	6
9960	-999	2	8	1	4
9961	6	1	-9	0	2
9962	-999	2	-999	1	3
9963	1	4	3	1	3
9964	1	1	-999	1	4
9965	-999	3	-999	1	4
9966	5	2	7	1	7
9967	-999	3	-999	1	4
9968	1	1	-999	1	5
9969	-999	4	-999	1	5
9970	-999	5	-999	1	6
9971	2	-999	2	1	-999
9972	-999	2	-999	1	7
9973	5	2	3	1	8
9974	3	1	1	1	6
9975	1	2	1	1	3
9976	6	1	-999	0	2
9977	1	2	-999	1	3
9978	1	4	-999	1	5
9979	-999	5	1	1	7
9980	6	-999	-9	0	-999
9981	-999	4	7	1	5
9982	1	2	2	1	3
9983	4	1	9	0	2
9984	5	5	4	-999	8
9985	5	2	-999	1	7
9986	-999	2	-999	1	8
9987	4	1	7	0	2
9988	-999	1	-999	1	3
9989	-999	2	8	1	3
9990	5	2	6	-999	7
9991	1	2	-999	1	6
9992	-999	2	5	1	4
9993	6	1	-9	0	2
9994	-999	2	1	1	3
9995	5	2	9	-999	7
9996	-999	2	-999	1	6
9997	-999	2	-999	1	5
9998	4	1	-9	0	2
9999	1	1	-999	1	5
10000	-999	2	-999	1	7
10001	-999	2	-999	1	5
10002	-999	2	6	1	6
10003	1	2	4	1	6
10004	2	2	5	1	5
10005	5	2	-999	1	8
10006	5	2	-999	1	6
10007	5	4	9	1	8
10008	-999	4	6	1	5
10009	7	2	6	1	6
10010	-999	3	4	1	4
10011	-999	2	1	1	5
10012	-999	2	1	1	4
10013	-999	2	3	1	3
10014	-999	2	-999	1	3
10015	-999	2	-999	1	2
10016	-999	2	2	1	4
10017	5	-999	8	-999	-999
10018	8	2	-9	1	5
10019	7	2	-9	1	4
10020	-999	2	-999	1	4
10021	1	1	9	1	4
10022	6	1	-9	0	2
10023	2	2	8	1	4
10024	1	2	-999	1	3
10025	1	-999	9	1	-999
10026	-999	2	9	1	4
10027	4	1	7	0	2
10028	1	2	9	1	3
10029	-999	2	-999	1	5
10030	7	-999	-9	-999	-999
10031	2	2	5	1	3
10032	6	1	-9	0	2
10033	-999	2	-999	1	4
10034	1	2	9	1	4
10035	1	2	8	1	3
10036	2	2	4	1	4
10037	4	1	-9	0	2
10038	6	1	-9	0	2
10039	1	-999	7	1	-999
10040	1	2	7	1	4
10041	5	-999	9	-999	-999
10042	4	1	7	0	2
10043	1	1	-999	1	6
10044	-999	1	9	1	2
10045	8	4	-999	1	6
10046	2	-999	2	-999	-999
10047	-999	1	-999	1	3
10048	-999	4	8	1	3
10049	5	4	-999	1	8
10050	-999	1	-9	0	2
10051	6	1	7	0	2
10052	-999	1	1	1	4
10053	1	2	3	1	4
10054	1	2	-999	1	5
10055	5	2	-999	1	8
10056	7	2	-9	1	3
10057	-999	1	6	1	3
10058	5	2	-999	1	6
10059	1	1	4	1	3
10060	1	1	9	1	3
10061	-999	3	9	1	3
10062	4	2	-999	0	4
10063	-999	1	-999	1	3
10064	2	2	6	1	4
10065	1	4	-999	1	6
10066	-999	1	9	1	3
10067	1	2	9	1	4
10068	1	3	4	1	6
10069	1	1	9	1	4
10070	1	2	7	1	4
10071	-999	2	3	1	4
10072	1	1	1	1	4
10073	-999	2	7	1	3
10074	-999	2	7	1	5
10075	1	1	4	-999	2
10076	1	2	3	1	3
10077	-999	1	3	1	7
10078	-999	2	6	1	5
10079	8	2	9	1	5
10080	1	-999	9	1	-999
10081	1	-999	3	1	-999
10082	6	2	-999	0	3
10083	1	4	2	1	6
10084	1	1	2	1	5
10085	1	-999	4	1	-999
10086	1	2	9	1	5
10087	-999	2	-999	1	6
10088	-999	1	5	1	2
10089	-999	5	-999	1	6
10090	-999	2	-999	1	4
10091	-999	4	-999	1	6
10092	5	5	-999	1	7
10093	-999	2	5	1	5
10094	-999	5	-999	1	8
10095	1	1	8	1	3
10096	5	2	8	1	7
10097	4	2	2	0	5
10098	-999	2	-999	1	6
10099	3	-999	8	-999	-999
10100	-999	1	-999	1	3
10101	-999	2	-999	1	8
10102	-999	1	7	1	2
10103	1	-999	5	1	-999
10104	7	1	4	-999	4
10105	8	4	-9	1	5
10106	-999	1	5	1	2
10107	-999	4	-999	1	6
10108	-999	1	9	1	5
10109	-999	1	-999	1	3
10110	5	5	-999	1	8
10111	-999	2	4	1	7
10112	1	1	7	1	2
10113	4	1	9	0	2
10114	-999	1	5	1	3
10115	7	2	-999	1	4
10116	4	1	5	-999	2
10117	3	-999	7	-999	-999
10118	6	1	-9	0	3
10119	7	2	-999	1	3
10120	3	-999	5	-999	-999
10121	5	-999	8	1	-999
10122	-999	1	1	1	2
10123	1	1	2	1	4
10124	6	1	-9	0	2
10125	1	1	2	1	3
10126	-999	1	-999	1	4
10127	-999	2	3	1	5
10128	6	-999	-9	-999	-999
10129	9	2	-999	1	5
10130	-999	1	-999	1	6
10131	-999	2	-999	1	7
10132	6	1	-9	0	3
10133	1	1	9	1	2
10134	-999	1	-999	1	3
10135	4	1	-9	0	2
10136	-999	2	-999	1	4
10137	5	2	-999	1	7
10138	1	-999	7	1	-999
10139	-999	2	-999	1	3
10140	-999	2	-999	1	5
10141	1	1	4	1	2
10142	-999	2	9	1	2
10143	-999	5	-999	1	6
10144	2	-999	1	-999	-999
10145	-999	2	8	1	3
10146	6	1	-9	0	2
10147	1	-999	3	1	-999
10148	8	5	3	-999	8
10149	-999	2	-999	1	8
10150	6	1	-999	0	3
10151	-999	1	7	1	2
10152	-999	2	6	1	3
10153	5	2	2	1	6
10154	4	1	7	0	2
10155	7	1	-999	1	3
10156	-999	2	-999	1	5
10157	-999	1	1	1	3
10158	-999	2	9	1	3
10159	1	2	-999	1	5
10160	1	2	8	1	5
10161	-999	2	-999	1	6
10162	-999	5	-999	1	8
10163	5	2	1	-999	7
10164	1	2	7	1	5
10165	5	2	1	1	7
10166	-999	2	5	1	6
10167	1	2	5	1	5
10168	1	2	-999	1	4
10169	1	2	9	1	6
10170	-999	2	-999	1	7
10171	5	2	-999	1	7
10172	-999	2	-999	1	7
10173	6	1	-9	0	2
10174	5	2	-999	1	8
10175	5	1	-999	1	7
10176	2	2	8	1	4
10177	-999	4	8	1	5
10178	1	1	7	1	2
10179	-999	1	9	1	3
10180	1	1	4	-999	2
10181	-999	2	-999	1	5
10182	-999	2	1	1	7
10183	4	1	4	-999	2
10184	-999	1	5	1	4
10185	-999	1	5	1	2
10186	-999	1	7	1	2
10187	-999	1	2	1	5
10188	-999	1	-999	1	5
10189	-999	2	-999	1	7
10190	5	2	6	1	7
10191	-999	2	7	1	3
10192	1	2	8	-999	7
10193	-999	1	2	1	3
10194	5	2	-999	1	7
10195	2	-999	1	-999	-999
10196	4	1	-9	0	2
10197	5	2	7	1	8
10198	2	2	-999	1	5
10199	5	5	4	-999	8
10200	-999	5	-999	1	7
10201	1	2	1	1	6
10202	1	2	2	1	5
10203	3	1	-999	1	5
10204	6	1	-999	0	2
10205	5	-999	4	1	-999
10206	9	-999	5	-999	-999
10207	-999	2	5	1	3
10208	-999	4	4	1	5
10209	1	1	9	1	4
10210	-999	1	-999	1	5
10211	-999	3	-999	1	6
10212	-999	5	6	1	8
10213	2	2	-999	1	7
10214	1	1	4	1	2
10215	7	-999	4	-999	-999
10216	-999	2	5	1	5
10217	5	2	-999	1	7
10218	3	2	-999	1	4
10219	-999	2	2	1	8
10220	7	2	-999	1	5
10221	1	-999	1	-999	-999
10222	5	2	7	1	6
10223	2	1	7	1	2
10224	-999	5	-999	1	8
10225	1	1	-999	1	4
10226	1	-999	1	-999	-999
10227	-999	2	-999	1	6
10228	-999	2	2	1	3
10229	7	2	-999	1	4
10230	1	1	9	1	3
10231	1	4	3	1	6
10232	5	5	-999	1	8
10233	-999	1	-999	1	4
10234	-999	1	-999	1	3
10235	-999	4	8	1	4
10236	6	1	-999	0	2
10237	-999	2	6	1	3
10238	-999	4	6	1	5
10239	1	1	-999	1	5
10240	-999	4	-999	1	5
10241	1	2	2	1	4
10242	1	4	-999	1	5
10243	-999	1	-999	0	2
10244	1	1	5	1	4
10245	1	2	3	1	4
10246	1	2	-999	1	6
10247	-999	2	-999	1	3
10248	-999	2	-999	1	4
10249	-999	4	-999	1	7
10250	-999	1	6	1	3
10251	1	1	4	1	3
10252	5	2	2	1	6
10253	1	2	1	1	4
10254	1	1	7	1	3
10255	-999	1	5	1	2
10256	1	2	7	1	3
10257	5	2	-999	1	7
10258	5	1	2	-999	7
10259	-999	2	-999	1	5
10260	-999	5	-999	1	8
10261	-999	1	1	1	4
10262	5	2	9	1	7
10263	5	2	-999	1	7
10264	1	1	4	1	3
10265	1	2	9	1	5
10266	1	2	1	1	3
10267	-999	1	3	1	3
10268	8	2	9	1	4
10269	-999	1	3	1	2
10270	3	4	-999	1	6
10271	-999	2	-999	1	8
10272	-999	2	9	1	4
10273	3	-999	2	-999	-999
10274	-999	1	-999	1	4
10275	9	1	7	1	2
10276	1	1	7	1	3
10277	8	1	-9	1	3
10278	-999	4	-999	1	4
10279	-999	1	5	1	3
10280	-999	2	-999	1	7
10281	-999	2	-999	1	3
10282	-999	5	-999	1	8
10283	-999	5	-999	1	8
10284	5	5	8	1	7
10285	-999	1	9	1	2
10286	5	2	-999	1	7
10287	8	2	7	1	4
10288	1	2	4	1	3
10289	5	-999	2	-999	-999
10290	1	-999	2	1	-999
10291	-999	1	1	1	3
10292	-999	2	-999	1	6
10293	5	2	3	-999	8
10294	-999	1	5	1	2
10295	1	1	4	1	4
10296	5	2	-999	1	8
10297	1	2	-999	1	6
10298	7	1	4	1	4
10299	-999	2	-999	1	4
10300	1	-999	2	1	-999
10301	-999	1	7	1	3
10302	-999	2	5	1	4
10303	-999	5	8	1	8
10304	1	4	-999	1	3
10305	-999	1	5	1	5
10306	2	-999	3	1	-999
10307	-999	2	4	1	5
10308	7	2	4	1	3
10309	-999	2	4	1	6
10310	1	1	9	1	2
10311	5	5	8	1	8
10312	1	4	1	1	5
10313	5	5	-999	1	8
10314	8	1	2	1	5
10315	-999	2	-999	1	3
10316	1	2	9	1	6
10317	-999	2	-999	1	8
10318	-999	1	8	1	4
10319	1	-999	1	1	-999
10320	1	-999	7	-999	-999
10321	1	2	3	1	5
10322	1	2	7	1	4
10323	-999	3	-999	1	4
10324	6	1	-9	-999	2
10325	2	2	3	1	6
10326	5	2	-999	1	7
10327	2	2	4	1	5
10328	1	2	1	1	5
10329	4	1	9	0	2
10330	1	2	-999	1	5
10331	-999	2	1	1	3
10332	-999	1	-999	1	3
10333	-999	2	-999	1	5
10334	5	4	-999	1	8
10335	5	2	-999	1	8
10336	1	4	3	1	5
10337	1	4	8	-999	5
10338	7	4	4	1	4
10339	-999	1	9	1	4
10340	-999	2	6	1	3
10341	-999	2	8	1	4
10342	1	1	7	1	2
10343	5	2	3	1	6
10344	5	2	-999	1	8
10345	5	2	-999	1	7
10346	5	5	-9	1	8
10347	5	2	-999	1	7
10348	-999	2	-999	1	7
10349	5	2	-999	1	6
10350	2	1	5	-999	5
10351	1	4	3	1	4
10352	-999	2	5	1	5
10353	5	2	-999	1	8
10354	5	-999	2	-999	-999
10355	9	2	4	1	5
10356	1	1	-999	1	4
10357	5	1	-999	1	7
10358	1	2	7	1	4
10359	6	1	-9	0	2
10360	5	2	-999	1	7
10361	-999	2	1	1	3
10362	-999	4	-999	1	5
10363	6	-999	-9	-999	-999
10364	9	1	6	1	5
10365	1	1	3	1	3
10366	8	2	-999	1	5
10367	-999	2	-999	1	6
10368	5	2	2	1	8
10369	1	2	-999	1	3
10370	1	1	7	1	2
10371	1	2	4	1	3
10372	5	5	-999	1	7
10373	-999	2	-999	1	3
10374	-999	2	-999	1	6
10375	-999	1	-9	0	2
10376	-999	1	2	1	6
10377	1	2	-999	1	4
10378	8	2	-999	1	6
10379	1	1	4	1	4
10380	3	4	-999	1	4
10381	5	4	-999	1	7
10382	-999	1	2	1	3
10383	-999	2	2	1	5
10384	-999	5	8	1	6
10385	1	2	9	1	6
10386	-999	2	-999	1	3
10387	1	1	1	1	3
10388	-999	1	2	1	5
10389	-999	1	5	1	3
10390	-999	4	-999	1	4
10391	7	2	-9	1	4
10392	-999	2	-999	1	5
10393	1	1	2	1	3
10394	1	2	3	1	5
10395	2	1	1	1	3
10396	1	2	3	1	5
10397	-999	2	4	1	4
10398	-999	2	2	1	5
10399	-999	2	-999	1	5
10400	1	3	2	1	4
10401	-999	2	-999	1	7
10402	5	2	2	1	8
10403	1	2	-999	1	3
10404	5	5	9	1	8
10405	-999	1	4	1	2
10406	1	2	-999	1	6
10407	7	2	1	1	5
10408	-999	4	-999	1	5
10409	-999	1	8	1	2
10410	-999	2	6	1	4
10411	1	1	2	1	2
10412	8	1	8	1	4
10413	-999	2	2	1	4
10414	3	3	8	1	6
10415	-999	2	9	1	4
10416	4	-999	4	0	-999
10417	-999	2	8	1	4
10418	3	1	-999	1	3
10419	1	2	1	1	5
10420	4	1	7	0	2
10421	-999	2	6	1	3
10422	-999	1	9	1	2
10423	-999	1	7	0	2
10424	1	1	5	1	4
10425	7	5	7	1	3
10426	-999	2	1	1	4
10427	1	-999	6	1	-999
10428	8	2	-999	1	6
10429	-999	2	-999	1	5
10430	5	2	-999	1	7
10431	-999	2	4	1	5
10432	-999	1	9	1	2
10433	6	1	7	0	2
10434	-999	1	-999	1	3
10435	1	-999	2	1	-999
10436	1	2	2	1	5
10437	-999	4	-999	1	7
10438	-999	1	-9	0	2
10439	3	1	-9	1	2
10440	1	2	7	-999	5
10441	-999	2	-999	1	7
10442	-999	5	9	1	8
10443	-999	2	-999	1	8
10444	1	1	7	1	3
10445	4	1	-9	0	2
10446	6	1	-999	0	2
10447	1	2	2	1	3
10448	4	1	-9	-999	2
10449	8	2	9	1	5
10450	6	-999	-9	0	-999
10451	-999	2	-999	1	4
10452	7	-999	7	-999	-999
10453	1	1	7	1	2
10454	1	4	-999	1	4
10455	1	4	4	1	5
10456	-999	2	4	1	3
10457	-999	2	-999	1	7
10458	2	2	5	1	3
10459	4	1	7	0	2
10460	6	1	-9	0	2
10461	5	2	-999	1	8
10462	1	2	7	1	4
10463	-999	1	-999	1	4
10464	3	-999	8	-999	-999
10465	1	2	-999	1	6
10466	-999	1	-999	1	5
10467	7	2	6	-999	4
10468	5	5	-999	1	8
10469	-999	2	-999	1	4
10470	1	4	-999	1	4
10471	1	2	2	1	7
10472	-999	2	4	1	4
10473	-999	2	8	1	4
10474	1	1	3	1	2
10475	-999	2	-999	1	5
10476	-999	2	1	1	5
10477	1	4	-999	1	7
10478	-999	2	7	1	4
10479	2	2	5	1	5
10480	5	2	2	1	7
10481	-999	4	3	1	5
10482	1	1	5	1	3
10483	1	2	8	-999	5
10484	1	2	-999	1	5
10485	2	2	-999	1	6
10486	-999	5	-999	1	8
10487	1	1	8	1	3
10488	-999	3	-999	1	5
10489	5	2	9	1	7
10490	5	2	-999	1	7
10491	-999	2	-999	1	7
10492	-999	2	7	1	5
10493	-999	2	-999	1	6
10494	-999	2	-999	1	6
10495	1	-999	3	-999	-999
10496	5	2	7	1	6
10497	-999	2	6	1	4
10498	-999	2	-999	1	5
10499	5	2	-999	1	7
10500	-999	1	-999	1	3
10501	1	1	8	1	3
10502	2	2	5	1	3
10503	-999	2	9	1	3
10504	2	1	-999	1	4
10505	1	1	-999	1	3
10506	1	1	4	1	4
10507	4	2	5	0	5
10508	1	1	-999	1	3
10509	7	3	7	1	3
10510	-999	1	9	1	3
10511	6	2	2	1	4
10512	-999	2	8	1	3
10513	-999	2	2	1	4
10514	5	4	2	1	6
10515	-999	2	4	1	3
10516	-999	2	9	1	4
10517	7	2	9	1	5
10518	5	5	-999	1	8
10519	5	5	-999	1	8
10520	-999	2	6	1	5
10521	3	1	9	1	3
10522	1	1	7	1	2
10523	5	2	-999	1	8
10524	-999	4	8	1	6
10525	5	5	-999	1	6
10526	-999	1	9	1	3
10527	6	1	-999	0	2
10528	-999	2	2	1	5
10529	3	1	3	-999	4
10530	-999	2	5	1	7
10531	-999	2	8	1	5
10532	-999	1	4	1	2
10533	1	-999	2	1	-999
10534	-999	1	4	1	2
10535	6	1	-9	0	3
10536	5	2	8	1	7
10537	-999	2	2	1	3
10538	1	2	4	1	5
10539	1	1	8	1	4
10540	1	-999	2	1	-999
10541	1	4	3	1	4
10542	4	1	7	0	2
10543	3	1	6	1	3
10544	3	1	8	1	4
10545	1	5	2	1	5
10546	-999	1	8	1	5
10547	1	-999	9	1	-999
10548	-999	2	-999	1	6
10549	5	5	-9	1	7
10550	1	2	6	1	5
10551	6	1	-9	0	2
10552	8	-999	5	-999	-999
10553	1	1	2	1	5
10554	-999	2	-999	1	7
10555	3	1	5	1	4
10556	-999	2	-999	1	5
10557	6	1	-9	0	2
10558	1	2	-999	1	4
10559	1	2	6	1	4
10560	1	-999	3	-999	-999
10561	2	2	8	1	5
10562	-999	2	7	1	4
10563	-999	1	9	1	2
10564	-999	2	4	1	4
10565	1	1	3	-999	3
10566	7	2	-999	1	4
10567	1	-999	3	1	-999
10568	-999	2	1	1	4
10569	-999	1	-999	1	4
10570	-999	2	6	1	5
10571	-999	1	3	1	3
10572	-999	2	-999	1	5
10573	7	2	4	-999	3
10574	-999	2	4	1	4
10575	1	2	-999	1	6
10576	-999	2	8	1	7
10577	5	-999	2	-999	-999
10578	-999	5	-999	1	6
10579	5	2	5	1	6
10580	-999	3	-999	1	5
10581	6	-999	-9	-999	-999
10582	5	2	5	1	7
10583	-999	4	-999	1	4
10584	-999	1	-999	1	4
10585	2	2	5	1	5
10586	-999	2	3	1	5
10587	1	4	-999	1	4
10588	-999	1	-999	1	4
10589	1	1	8	1	4
10590	-999	1	7	1	2
10591	-999	1	8	1	2
10592	5	5	9	1	7
10593	5	2	5	-999	7
10594	5	2	9	1	7
10595	1	1	3	-999	3
10596	5	5	-999	1	6
10597	5	5	-999	1	7
10598	5	-999	4	1	-999
10599	-999	2	-999	1	5
10600	6	1	-9	0	2
10601	7	2	5	1	4
10602	-999	4	-999	1	6
10603	1	-999	9	-999	-999
10604	1	2	2	1	4
10605	-999	2	9	1	7
10606	-999	2	5	1	4
10607	5	-999	4	1	-999
10608	-999	2	2	1	5
10609	5	2	9	1	7
10610	5	2	-999	1	7
10611	-999	2	2	1	6
10612	-999	2	8	1	5
10613	6	1	-9	-999	2
10614	-999	2	4	1	6
10615	-999	1	5	1	2
10616	5	4	7	1	8
10617	-999	1	6	1	3
10618	2	2	5	1	5
10619	-999	1	7	1	2
10620	-999	1	5	1	2
10621	-999	2	-999	1	7
10622	-999	1	5	1	3
10623	-999	2	3	1	4
10624	5	-999	-9	1	-999
10625	-999	2	-999	1	4
10626	5	2	8	1	7
10627	1	1	4	1	3
10628	-999	1	-9	1	2
10629	1	-999	1	1	-999
10630	1	1	7	-999	3
10631	1	-999	9	-999	-999
10632	8	1	-999	1	5
10633	1	2	5	1	6
10634	8	2	8	1	6
10635	-999	2	7	1	7
10636	3	2	8	1	3
10637	7	4	-9	1	4
10638	1	1	7	1	2
10639	1	2	5	-999	6
10640	7	1	8	-999	2
10641	3	1	9	1	2
10642	-999	4	-999	1	6
10643	3	1	-999	1	3
10644	5	2	-999	1	7
10645	1	-999	9	1	-999
10646	5	4	9	1	7
10647	-999	2	1	1	3
10648	-999	2	-999	1	6
10649	8	2	7	1	5
10650	7	2	-9	1	3
10651	1	1	-999	1	4
10652	3	1	-999	1	2
10653	1	-999	9	-999	-999
10654	1	1	9	1	3
10655	1	2	4	1	5
10656	-999	4	3	1	5
10657	-999	2	9	1	3
10658	-999	1	-999	1	5
10659	1	-999	2	1	-999
10660	1	2	1	-999	4
10661	-999	3	4	1	2
10662	-999	1	4	1	3
10663	-999	2	4	1	4
10664	1	1	4	1	3
10665	-999	2	4	1	4
10666	-999	2	4	1	3
10667	1	-999	3	1	-999
10668	-999	3	9	1	3
10669	-999	1	2	1	3
10670	-999	1	-999	1	4
10671	-999	2	6	1	5
10672	1	1	3	1	4
10673	-999	1	6	1	3
10674	-999	4	4	1	3
10675	-999	1	-999	1	3
10676	-999	1	5	1	3
10677	1	-999	8	1	-999
10678	8	2	3	1	5
10679	5	4	-999	1	7
10680	1	3	7	1	3
10681	8	-999	-9	-999	-999
10682	5	-999	9	1	-999
10683	-999	1	2	1	4
10684	-999	1	2	1	4
10685	-999	2	5	1	5
10686	7	1	6	1	2
10687	-999	2	5	1	7
10688	2	2	-999	1	6
10689	4	1	7	0	2
10690	3	3	6	1	5
10691	5	5	-999	1	6
10692	7	2	6	1	4
10693	7	2	-999	1	6
10694	1	-999	6	1	-999
10695	5	5	-999	1	8
10696	-999	4	-999	1	6
10697	4	1	9	0	2
10698	-999	2	-999	1	4
10699	-999	3	-999	1	5
10700	5	2	-999	1	7
10701	7	2	4	-999	5
10702	4	1	7	0	2
10703	3	1	9	1	3
10704	-999	2	3	1	5
10705	-999	1	4	1	2
10706	-999	1	9	1	3
10707	7	-999	-9	1	-999
10708	-999	1	7	1	2
10709	5	5	-999	1	7
10710	8	4	-9	1	4
10711	5	2	9	1	8
10712	1	1	6	1	4
10713	-999	2	-999	1	5
10714	-999	2	8	1	6
10715	1	1	1	1	3
10716	-999	4	-999	1	6
10717	6	1	-9	0	2
10718	-999	1	2	1	4
10719	8	1	4	1	5
10720	1	4	7	1	5
10721	1	2	4	1	5
10722	-999	2	-999	1	5
10723	3	4	6	1	5
10724	7	1	-9	-999	2
10725	1	2	9	1	3
10726	7	3	-999	1	3
10727	1	1	4	1	3
10728	6	1	-9	0	2
10729	5	1	-999	1	8
10730	2	-999	3	-999	-999
10731	-999	2	-999	1	6
10732	-999	2	-999	1	7
10733	-999	3	2	1	6
10734	3	1	9	-999	2
10735	2	2	8	1	6
10736	6	1	-9	-999	2
10737	9	3	6	1	5
10738	1	-999	5	1	-999
10739	1	2	9	1	3
10740	1	1	-999	1	3
10741	1	2	9	1	3
10742	1	1	4	1	3
10743	-999	2	9	1	3
10744	-999	1	6	1	2
10745	3	1	-999	1	4
10746	-999	1	5	1	2
10747	3	-999	-9	1	-999
10748	-999	2	-999	1	4
10749	1	1	-999	1	4
10750	-999	2	-999	1	6
10751	9	5	-999	1	5
10752	-999	2	-999	1	7
10753	5	1	-999	1	6
10754	-999	2	-999	1	4
10755	5	2	5	1	7
10756	-999	2	6	1	5
10757	-999	2	-999	1	5
10758	2	5	-999	1	8
10759	-999	2	-999	1	6
10760	5	2	-999	1	7
10761	-999	1	5	1	2
10762	-999	2	2	1	5
10763	7	2	4	1	4
10764	1	2	-999	1	5
10765	5	2	-999	1	7
10766	1	2	1	-999	6
10767	5	2	-999	1	6
10768	-999	2	3	1	4
10769	-999	2	-999	1	7
10770	2	-999	5	1	-999
10771	1	2	7	1	6
10772	1	2	2	1	5
10773	-999	2	-999	1	5
10774	5	2	5	1	6
10775	1	2	-999	1	6
10776	-999	2	6	1	5
10777	1	4	-999	1	4
